"id","customer_id","average_daily_data_usage","average_daily_voice_usage","age_group","location"
"642",7672619,1,179,"12-18","Detroit"
"643",1160968,3,15,"12-18","Detroit"
"644",1429954,10,30,"12-18","Detroit"
"645",2616978,1,75,"12-18","Detroit"
"646",4726933,2,55,"12-18","Detroit"
"647",6701521,14,1,"12-18","Detroit"
"648",4220132,8,41,"12-18","Detroit"
"649",7709597,3,27,"12-18","Detroit"
"650",4009668,3,115,"12-18","Detroit"
"651",2889780,20,206,"12-18","Detroit"
"652",9794337,12,55,"12-18","Detroit"
"653",6732885,1,107,"12-18","Detroit"
"654",9307514,13,1,"12-18","Detroit"
"655",1699496,7,76,"12-18","Detroit"
"656",5820165,10,9,"12-18","Detroit"
"657",1083083,1,46,"12-18","Detroit"
"658",7567813,4,132,"12-18","Detroit"
"659",4760173,1,2,"12-18","Detroit"
"660",6929565,19,1,"12-18","Detroit"
"661",3177895,1,60,"12-18","Detroit"
"662",9959352,1,23,"12-18","Detroit"
"663",5680276,2,146,"12-18","Detroit"
"664",3180484,13,147,"12-18","Detroit"
"665",9705018,1,70,"12-18","Detroit"
"666",4503617,1,152,"12-18","Detroit"
"667",3200990,6,14,"12-18","Detroit"
"668",8370192,11,55,"12-18","Detroit"
"669",4274958,2,165,"12-18","Detroit"
"670",8804765,1,1,"12-18","Detroit"
"671",7286071,1,165,"12-18","Detroit"
"672",8600177,6,92,"12-18","Detroit"
"673",3128300,15,93,"12-18","Detroit"
"674",7618604,15,34,"12-18","Detroit"
"675",3759760,11,1,"12-18","Detroit"
"676",4631948,1,1,"12-18","Detroit"
"677",1315005,1,149,"12-18","Detroit"
"678",7287770,1,28,"12-18","Detroit"
"679",3974494,3,49,"12-18","Detroit"
"680",4234624,1,128,"12-18","Detroit"
"681",2437577,8,1,"12-18","Detroit"
"682",9469407,1,1,"12-18","Detroit"
"683",4239388,1,134,"12-18","Detroit"
"684",8503895,9,135,"12-18","Detroit"
"685",6663768,1,23,"12-18","Detroit"
"686",3810044,1,1,"12-18","Detroit"
"687",5809413,3,150,"12-18","Detroit"
"688",9597218,4,143,"12-18","Detroit"
"689",6907136,7,241,"12-18","Detroit"
"690",4821695,1,195,"12-18","Detroit"
"691",3004166,13,16,"12-18","Detroit"
"692",2142430,1,123,"12-18","Detroit"
"693",7003391,2,62,"12-18","Detroit"
"694",9425159,9,7,"12-18","Detroit"
"695",7683635,10,99,"12-18","Detroit"
"696",3843843,11,43,"12-18","Detroit"
"697",2819485,3,151,"12-18","Detroit"
"698",2234410,3,1,"12-18","Detroit"
"699",2374456,9,1,"12-18","Detroit"
"700",5042783,1,60,"12-18","Detroit"
"701",9697453,1,137,"12-18","Detroit"
"702",5415749,17,101,"12-18","Detroit"
"703",9945748,4,1,"12-18","Detroit"
"704",8111587,2,36,"12-18","Detroit"
"705",5352395,3,1,"12-18","Detroit"
"706",7144157,3,203,"12-18","Detroit"
"707",5930289,9,3,"12-18","Detroit"
"708",9819854,7,1,"12-18","Detroit"
"709",6280169,1,94,"12-18","Detroit"
"710",7960604,1,1,"12-18","Detroit"
"711",2859259,11,141,"12-18","Detroit"
"712",4493365,8,1,"12-18","Detroit"
"713",8837235,4,9,"12-18","Detroit"
"714",3662125,1,141,"12-18","Detroit"
"715",9662439,10,1,"12-18","Detroit"
"716",1094379,12,124,"12-18","Detroit"
"717",9800990,6,233,"12-18","Detroit"
"718",4045702,2,103,"12-18","Detroit"
"719",8038084,1,96,"12-18","Detroit"
"720",5875044,2,144,"12-18","Detroit"
"721",4454980,17,13,"12-18","Detroit"
"722",8921466,0,154,"12-18","Detroit"
"723",4261642,1,1,"12-18","Detroit"
"724",2228593,4,1,"12-18","Detroit"
"725",1816171,1,110,"12-18","Detroit"
"726",2081064,13,1,"12-18","Detroit"
"727",8034229,1,118,"12-18","Detroit"
"728",5033153,7,1,"12-18","Detroit"
"729",5915416,7,12,"12-18","Detroit"
"730",8691804,16,38,"12-18","Detroit"
"731",4540659,4,46,"12-18","Detroit"
"732",9626456,1,22,"12-18","Detroit"
"733",7193433,11,1,"12-18","Detroit"
"734",9942287,3,213,"12-18","Detroit"
"735",8059736,1,47,"12-18","Detroit"
"736",8607453,6,43,"12-18","Detroit"
"737",7745075,6,85,"12-18","Detroit"
"738",3397003,4,165,"12-18","Detroit"
"739",8524475,11,106,"12-18","Detroit"
"740",1774434,3,107,"12-18","Detroit"
"741",6919869,1,70,"12-18","Detroit"
"742",1571135,16,1,"12-18","Detroit"
"743",5551419,1,46,"12-18","Detroit"
"744",8335544,11,106,"12-18","Detroit"
"745",2655806,6,93,"12-18","Detroit"
"746",5904138,6,14,"12-18","Detroit"
"747",7265783,1,59,"12-18","Detroit"
"748",7732479,1,16,"12-18","Detroit"
"749",7910238,9,1,"12-18","Detroit"
"750",9594486,1,77,"12-18","Detroit"
"751",7568221,1,144,"12-18","Detroit"
"752",8498848,1,1,"12-18","Detroit"
"753",7022877,11,0,"12-18","Detroit"
"754",3093337,1,142,"12-18","Detroit"
"755",3837837,1,108,"12-18","Detroit"
"756",3711089,1,24,"12-18","Detroit"
"757",3756134,12,40,"12-18","Detroit"
"758",7703982,1,46,"12-18","Detroit"
"759",5833177,8,85,"12-18","Detroit"
"760",5159734,1,150,"12-18","Detroit"
"761",6486659,10,228,"12-18","Detroit"
"762",3109579,4,91,"12-18","Detroit"
"763",5134791,11,127,"12-18","Detroit"
"764",9392633,5,4,"12-18","Detroit"
"765",1185729,8,213,"12-18","Detroit"
"766",4449869,2,45,"12-18","Detroit"
"767",3753471,1,68,"12-18","Detroit"
"768",6777314,12,40,"12-18","Detroit"
"769",1097981,5,1,"12-18","Detroit"
"770",9714604,10,1,"12-18","Detroit"
"771",4194190,16,1,"12-18","Detroit"
"772",4858074,4,173,"12-18","Detroit"
"773",3562366,1,19,"12-18","Detroit"
"774",7901947,9,1,"12-18","Detroit"
"775",1373372,3,65,"12-18","Detroit"
"776",7835032,1,132,"12-18","Detroit"
"777",1341385,6,125,"12-18","Detroit"
"778",5564113,1,198,"12-18","Detroit"
"779",8233444,1,136,"12-18","Detroit"
"780",8738547,1,155,"12-18","Detroit"
"781",1049400,1,78,"12-18","Detroit"
"782",8389942,9,144,"12-18","Detroit"
"783",8453077,1,8,"12-18","Detroit"
"784",9725834,5,1,"12-18","Detroit"
"785",2982127,13,72,"12-18","Detroit"
"786",3428115,7,63,"12-18","Detroit"
"787",3977842,1,24,"12-18","Detroit"
"788",2837118,1,135,"12-18","Detroit"
"789",3747421,1,53,"12-18","Detroit"
"790",9134048,6,114,"12-18","Detroit"
"791",2237213,8,1,"12-18","Detroit"
"792",6643138,1,55,"12-18","Detroit"
"793",7497590,21,1,"12-18","Detroit"
"794",8928327,8,8,"12-18","Detroit"
"795",4579753,11,112,"12-18","Detroit"
"796",9343503,4,32,"12-18","Detroit"
"797",9228248,1,1,"12-18","Detroit"
"798",9285133,1,72,"12-18","Detroit"
"799",4197637,23,94,"12-18","Detroit"
"800",6877264,1,89,"12-18","Detroit"
"801",1628333,1,85,"12-18","Detroit"
"802",5381094,17,8,"12-18","Detroit"
"803",9852812,9,102,"12-18","Detroit"
"804",5182195,1,1,"12-18","Detroit"
"805",5218954,4,1,"12-18","Detroit"
"806",9148683,1,5,"12-18","Detroit"
"807",1038298,1,1,"12-18","Detroit"
"808",8091429,2,1,"12-18","Detroit"
"809",6989156,5,32,"12-18","Detroit"
"810",2299129,1,364,"12-18","Detroit"
"811",2671268,1,1,"12-18","Detroit"
"812",5588896,11,1,"12-18","Detroit"
"813",8378811,1,118,"12-18","Detroit"
"814",9185074,29,167,"12-18","Detroit"
"815",2233813,1,22,"12-18","Detroit"
"816",7832581,8,143,"12-18","Detroit"
"817",2130730,1,176,"12-18","Detroit"
"818",1681689,1,271,"12-18","Detroit"
"819",1602474,1,43,"12-18","Detroit"
"820",4140992,15,166,"12-18","Detroit"
"821",2728420,1,85,"12-18","Detroit"
"822",8531129,7,103,"12-18","Detroit"
"823",4024805,14,31,"12-18","Detroit"
"824",6232687,12,1,"12-18","Detroit"
"825",8272398,6,50,"12-18","Detroit"
"826",1822895,4,136,"12-18","Detroit"
"827",1112029,1,32,"12-18","Detroit"
"828",1122527,1,75,"12-18","Detroit"
"829",5959148,16,168,"12-18","Detroit"
"830",7297196,7,199,"12-18","Detroit"
"831",4468448,8,136,"12-18","Detroit"
"832",7268613,2,62,"12-18","Detroit"
"833",6010196,2,208,"12-18","Detroit"
"834",2748074,2,1,"12-18","Detroit"
"835",1869369,19,109,"12-18","Detroit"
"836",8881971,3,67,"12-18","Detroit"
"837",2452452,9,16,"12-18","Detroit"
"838",9513648,1,90,"12-18","Detroit"
"839",9857345,1,164,"12-18","Detroit"
"840",4019356,4,208,"12-18","Detroit"
"841",5158594,6,84,"12-18","Detroit"
"842",4865142,12,46,"12-18","Detroit"
"843",8690390,10,16,"12-18","Detroit"
"844",4989242,12,1,"12-18","Detroit"
"845",7862301,1,173,"12-18","Detroit"
"846",8893739,0,109,"12-18","Detroit"
"847",5418037,16,124,"12-18","Detroit"
"848",1786518,1,179,"12-18","Detroit"
"849",4367794,12,84,"12-18","Detroit"
"850",2980889,13,1,"12-18","Detroit"
"851",3314663,1,1,"12-18","Detroit"
"852",5226134,1,122,"12-18","Detroit"
"853",8905613,3,84,"12-18","Detroit"
"854",1697912,1,90,"12-18","Detroit"
"855",4965588,1,111,"12-18","Detroit"
"856",3903598,6,1,"12-18","Detroit"
"857",1233248,1,12,"12-18","Detroit"
"858",6465978,7,165,"12-18","Detroit"
"859",3030357,1,164,"12-18","Detroit"
"860",8084812,4,13,"12-18","Detroit"
"861",1499096,8,160,"12-18","Detroit"
"862",1178062,1,243,"12-18","Detroit"
"863",4817662,7,99,"12-18","Detroit"
"864",5640668,6,107,"12-18","Detroit"
"865",2406440,10,70,"12-18","Detroit"
"866",5940123,9,64,"12-18","Detroit"
"867",7967413,1,68,"12-18","Detroit"
"868",6842505,1,1,"12-18","Detroit"
"869",9470035,4,1,"12-18","Detroit"
"870",2259919,11,57,"12-18","Detroit"
"871",6080822,10,130,"12-18","Detroit"
"872",5721355,3,203,"12-18","Detroit"
"873",9181986,3,1,"12-18","Detroit"
"874",4669379,4,155,"12-18","Detroit"
"875",3019914,1,151,"12-18","Detroit"
"876",7804331,3,186,"12-18","Detroit"
"877",8858479,10,60,"12-18","Detroit"
"878",6577736,5,51,"12-18","Detroit"
"879",5913649,1,78,"12-18","Detroit"
"880",4776184,1,58,"12-18","Detroit"
"881",4757252,5,43,"12-18","Detroit"
"882",8046654,15,151,"12-18","Detroit"
"883",6064470,0,33,"12-18","Detroit"
"884",1665169,1,129,"12-18","Detroit"
"885",1592085,0,1,"12-18","Detroit"
"886",2127589,3,16,"12-18","Detroit"
"887",6655598,5,1,"12-18","Detroit"
"888",5891746,13,196,"12-18","Detroit"
"889",8644419,4,40,"12-18","Detroit"
"890",8201157,17,60,"12-18","Detroit"
"891",4378536,3,21,"12-18","Detroit"
"892",1072824,10,24,"12-18","Detroit"
"893",7593473,5,68,"12-18","Detroit"
"894",7378074,7,70,"12-18","Detroit"
"895",1548308,21,79,"12-18","Detroit"
"896",4303363,14,146,"12-18","Detroit"
"897",8942729,7,1,"12-18","Detroit"
"898",5180566,1,99,"12-18","Detroit"
"899",8172196,11,19,"12-18","Detroit"
"900",1041331,11,173,"12-18","Detroit"
"901",1907314,4,1,"12-18","Detroit"
"902",2228960,1,102,"12-18","Detroit"
"903",5799576,10,82,"12-18","Detroit"
"904",9742188,1,68,"12-18","Detroit"
"905",5069449,7,113,"12-18","Detroit"
"906",9517697,1,108,"12-18","Detroit"
"907",2847346,1,29,"12-18","Detroit"
"908",9765074,1,60,"12-18","Detroit"
"909",4162786,19,134,"12-18","Detroit"
"910",9811239,1,81,"12-18","Detroit"
"911",7436035,1,2,"12-18","Detroit"
"912",3381237,6,20,"12-18","Detroit"
"913",7521713,20,200,"12-18","Detroit"
"914",2326767,1,23,"12-18","Detroit"
"915",4079404,7,109,"12-18","Detroit"
"916",3671291,5,21,"12-18","Detroit"
"917",7724687,1,56,"12-18","Detroit"
"918",9694637,1,91,"12-18","Detroit"
"919",2000904,1,13,"12-18","Detroit"
"920",9808356,5,207,"12-18","Detroit"
"921",6615447,6,1,"12-18","Detroit"
"922",2966806,11,178,"12-18","Detroit"
"923",1783984,4,111,"12-18","Detroit"
"924",8008089,1,97,"12-18","Detroit"
"925",1221189,22,17,"12-18","Detroit"
"926",6929472,5,145,"12-18","Detroit"
"927",6668655,12,95,"12-18","Detroit"
"928",6778981,1,81,"12-18","Detroit"
"929",5384428,11,181,"12-18","Detroit"
"930",3934564,5,75,"12-18","Detroit"
"931",1953705,10,1,"12-18","Detroit"
"932",8025081,8,1,"12-18","Detroit"
"933",4230199,6,1,"12-18","Detroit"
"934",1435141,1,5,"12-18","Detroit"
"935",4969461,14,141,"12-18","Detroit"
"936",1466985,12,1,"12-18","Detroit"
"937",6934120,1,41,"12-18","Detroit"
"938",8568940,6,80,"12-18","Detroit"
"939",1531055,13,1,"12-18","Detroit"
"940",5837428,7,93,"12-18","Detroit"
"941",9624729,15,1,"12-18","Detroit"
"942",4139579,1,128,"12-18","Detroit"
"943",4373605,2,1,"12-18","Detroit"
"944",5405074,30,167,"12-18","Detroit"
"945",9622353,2,106,"12-18","Detroit"
"946",5527977,6,61,"12-18","Detroit"
"947",5963155,7,11,"12-18","Detroit"
"948",6134011,5,101,"12-18","Detroit"
"949",2143490,10,40,"12-18","Detroit"
"950",4925463,6,151,"12-18","Detroit"
"951",2604274,1,1,"12-18","Detroit"
"952",8337482,1,1,"12-18","Detroit"
"953",9644198,2,202,"12-18","Detroit"
"954",6621398,15,83,"12-18","Detroit"
"955",6532160,1,113,"12-18","Detroit"
"956",6081927,1,103,"12-18","Detroit"
"957",9246712,14,1,"12-18","Detroit"
"958",8261176,12,126,"12-18","Detroit"
"959",1740233,1,1,"12-18","Detroit"
"960",2293388,1,56,"12-18","Detroit"
"961",4726515,8,1,"12-18","Detroit"
"962",7771899,15,118,"12-18","Detroit"
"963",9468908,19,124,"12-18","Detroit"
"964",2716328,5,1,"12-18","Detroit"
"965",4753008,1,97,"12-18","Detroit"
"966",5092320,1,9,"12-18","Detroit"
"967",9265593,9,30,"12-18","Detroit"
"968",7327546,18,92,"12-18","Detroit"
"969",1315132,1,1,"12-18","Detroit"
"970",8316959,2,1,"12-18","Detroit"
"971",8964569,2,55,"12-18","Detroit"
"972",8807188,12,169,"12-18","Detroit"
"973",2638098,1,170,"12-18","Detroit"
"974",3793592,1,56,"12-18","Detroit"
"975",8949233,1,76,"12-18","Detroit"
"976",2534490,4,1,"12-18","Detroit"
"977",5961597,10,244,"12-18","Detroit"
"978",6258214,1,205,"12-18","Detroit"
"979",9215252,6,4,"12-18","Detroit"
"980",2953447,3,104,"12-18","Detroit"
"981",2055203,4,171,"12-18","Detroit"
"982",9735800,4,1,"12-18","Detroit"
"983",3521368,16,19,"12-18","Detroit"
"984",2296399,1,229,"12-18","Detroit"
"985",4515299,0,101,"12-18","Detroit"
"986",2260057,4,34,"12-18","Detroit"
"987",4818318,12,18,"12-18","Detroit"
"988",7602109,8,1,"12-18","Detroit"
"989",7510048,7,16,"12-18","Detroit"
"990",1860711,1,39,"12-18","Detroit"
"991",6689864,15,192,"12-18","Detroit"
"992",7956407,1,127,"12-18","Detroit"
"993",4314561,1,76,"12-18","Boulder"
"994",8040731,104,29,"12-18","Boulder"
"995",2786354,18,50,"12-18","Boulder"
"996",2971701,1,24,"12-18","Boulder"
"997",4977547,1,60,"12-18","Boulder"
"998",6780488,29,62,"12-18","Boulder"
"999",1686516,87,34,"12-18","Boulder"
"1000",3043470,1,49,"12-18","Boulder"
"1001",2968273,71,43,"12-18","Boulder"
"1002",7583999,76,78,"12-18","Boulder"
"1003",1239389,10,62,"12-18","Boulder"
"1004",2812055,96,65,"12-18","Boulder"
"1005",6605886,1,43,"12-18","Boulder"
"1006",6918666,1,39,"12-18","Boulder"
"1007",7123058,91,39,"12-18","Boulder"
"1008",2483072,177,51,"12-18","Boulder"
"1009",5004509,73,27,"12-18","Boulder"
"1010",5802209,1,17,"12-18","Boulder"
"1011",8928772,1,32,"12-18","Boulder"
"1012",6671819,1,60,"12-18","Boulder"
"1013",2970177,1,35,"12-18","Boulder"
"1014",4716526,121,65,"12-18","Boulder"
"1015",5116519,1,66,"12-18","Boulder"
"1016",4730527,79,36,"12-18","Boulder"
"1017",9572546,1,74,"12-18","Boulder"
"1018",8412754,147,42,"12-18","Boulder"
"1019",4583046,15,55,"12-18","Boulder"
"1020",2608084,42,59,"12-18","Boulder"
"1021",9782522,28,54,"12-18","Boulder"
"1022",8300110,1,51,"12-18","Boulder"
"1023",3585656,20,53,"12-18","Boulder"
"1024",5162655,4,44,"12-18","Boulder"
"1025",8477254,1,50,"12-18","Boulder"
"1026",5311967,90,58,"12-18","Boulder"
"1027",9332016,1,75,"12-18","Boulder"
"1028",5781241,1,57,"12-18","Boulder"
"1029",6695748,127,94,"12-18","Boulder"
"1030",9032246,1,52,"12-18","Boulder"
"1031",8297422,60,44,"12-18","Boulder"
"1032",3394410,73,59,"12-18","Boulder"
"1033",8351884,1,54,"12-18","Boulder"
"1034",3754573,1,52,"12-18","Boulder"
"1035",7960126,1,56,"12-18","Boulder"
"1036",9079668,1,23,"12-18","Boulder"
"1037",6761938,1,71,"12-18","Boulder"
"1038",3619295,50,46,"12-18","Boulder"
"1039",6397241,58,73,"12-18","Boulder"
"1040",1307689,125,6,"12-18","Boulder"
"1041",7462986,2,36,"12-18","Boulder"
"1042",6774623,1,102,"12-18","Boulder"
"1043",6959356,1,53,"12-18","Boulder"
"1044",1355483,29,51,"12-18","Boulder"
"1045",3288525,1,26,"12-18","Boulder"
"1046",8946565,1,25,"12-18","Boulder"
"1047",9972818,56,41,"12-18","Boulder"
"1048",6235283,107,50,"12-18","Boulder"
"1049",9652937,113,51,"12-18","Boulder"
"1050",8620008,1,53,"12-18","Boulder"
"1051",8446035,1,14,"12-18","Boulder"
"1052",2576852,99,76,"12-18","Boulder"
"1053",2944058,1,68,"12-18","Boulder"
"1054",2603168,87,79,"12-18","Boulder"
"1055",1711741,1,62,"12-18","Boulder"
"1056",8887951,1,20,"12-18","Boulder"
"1057",4238428,1,52,"12-18","Boulder"
"1058",2829516,15,27,"12-18","Boulder"
"1059",7210152,1,27,"12-18","Boulder"
"1060",2229095,1,50,"12-18","Boulder"
"1061",2757230,1,66,"12-18","Boulder"
"1062",6262993,118,47,"12-18","Boulder"
"1063",7262436,45,47,"12-18","Boulder"
"1064",6771300,28,45,"12-18","Boulder"
"1065",1360718,75,52,"12-18","Boulder"
"1066",2403903,83,29,"12-18","Boulder"
"1067",3068036,82,78,"12-18","Boulder"
"1068",2590937,1,46,"12-18","Boulder"
"1069",9701306,139,29,"12-18","Boulder"
"1070",5746316,103,59,"12-18","Boulder"
"1071",7522475,1,41,"12-18","Boulder"
"1072",7064806,10,65,"12-18","Boulder"
"1073",5110011,59,50,"12-18","Boulder"
"1074",6678899,77,55,"12-18","Boulder"
"1075",7275857,1,78,"12-18","Boulder"
"1076",3087723,30,49,"12-18","Boulder"
"1077",8752388,1,48,"12-18","Boulder"
"1078",6175972,127,26,"12-18","Boulder"
"1079",6669250,144,51,"12-18","Boulder"
"1080",2198175,1,12,"12-18","Boulder"
"1081",9712419,105,49,"12-18","Boulder"
"1082",5867313,1,23,"12-18","Boulder"
"1083",2180627,92,35,"12-18","Boulder"
"1084",6576839,34,2,"12-18","Boulder"
"1085",6394309,4,28,"12-18","Boulder"
"1086",1528982,1,63,"12-18","Boulder"
"1087",3284631,43,36,"12-18","Boulder"
"1088",2641832,65,35,"12-18","Boulder"
"1089",2664275,1,22,"12-18","Boulder"
"1090",8475806,1,20,"12-18","Boulder"
"1091",8984865,90,33,"12-18","Boulder"
"1092",5155288,69,41,"12-18","Boulder"
"1093",5570433,1,73,"12-18","Boulder"
"1094",9786572,101,58,"12-18","Boulder"
"1095",9884190,1,37,"12-18","Boulder"
"1096",3563277,67,45,"12-18","Boulder"
"1097",7248520,75,18,"12-18","Boulder"
"1098",1088174,2,20,"12-18","Boulder"
"1099",7845612,1,74,"12-18","Boulder"
"1100",8815532,154,48,"12-18","Boulder"
"1101",5822935,1,66,"12-18","Boulder"
"1102",6088967,1,71,"12-18","Boulder"
"1103",5994653,54,53,"12-18","Boulder"
"1104",6347046,35,50,"12-18","Boulder"
"1105",7111974,91,57,"12-18","Boulder"
"1106",6936376,20,54,"12-18","Boulder"
"1107",5115415,32,46,"12-18","Boulder"
"1108",8178923,1,49,"12-18","Boulder"
"1109",8616092,36,52,"12-18","Boulder"
"1110",6598424,1,64,"12-18","Boulder"
"1111",8388188,47,98,"12-18","Boulder"
"1112",3127494,32,28,"12-18","Boulder"
"1113",5800517,74,31,"12-18","Boulder"
"1114",8354186,22,0,"12-18","Boulder"
"1115",1311133,85,44,"12-18","Boulder"
"1116",4578683,6,42,"12-18","Boulder"
"1117",5769627,145,77,"12-18","Boulder"
"1118",3535817,94,41,"12-18","Boulder"
"1119",4688557,30,51,"12-18","Boulder"
"1120",2188061,110,47,"12-18","Boulder"
"1121",6312228,10,72,"12-18","Boulder"
"1122",4776352,107,56,"12-18","Boulder"
"1123",2477161,1,62,"12-18","Boulder"
"1124",1941716,148,65,"12-18","Boulder"
"1125",4000867,1,85,"12-18","Boulder"
"1126",5345766,49,44,"12-18","Boulder"
"1127",8358983,1,92,"12-18","Boulder"
"1128",9299181,16,11,"12-18","Boulder"
"1129",6344282,1,45,"12-18","Boulder"
"1130",2450096,1,45,"12-18","Boulder"
"1131",3220166,1,64,"12-18","Boulder"
"1132",7921049,1,49,"12-18","Boulder"
"1133",5602526,1,48,"12-18","Boulder"
"1134",7733469,101,36,"12-18","Boulder"
"1135",5175074,54,24,"12-18","Boulder"
"1136",6625014,11,34,"12-18","Boulder"
"1137",5143356,1,66,"12-18","Boulder"
"1138",7929051,66,38,"12-18","Boulder"
"1139",3489952,1,72,"12-18","Boulder"
"1140",7086641,92,85,"12-18","Boulder"
"1141",2244520,182,28,"12-18","Boulder"
"1142",1106292,104,100,"12-18","Boulder"
"1143",1082588,2,58,"12-18","Boulder"
"1144",7132731,80,42,"12-18","Boulder"
"1145",1202032,80,50,"12-18","Boulder"
"1146",7435994,1,27,"12-18","Boulder"
"1147",5159789,90,49,"12-18","Boulder"
"1148",7159952,9,66,"12-18","Boulder"
"1149",5188953,136,49,"12-18","Boulder"
"1150",7240223,2,81,"12-18","Boulder"
"1151",8482563,1,62,"12-18","Boulder"
"1152",8978429,56,22,"12-18","Boulder"
"1153",4478030,10,55,"12-18","Boulder"
"1154",4071705,1,31,"12-18","Boulder"
"1155",4915838,173,41,"12-18","Boulder"
"1156",6308944,17,52,"12-18","Boulder"
"1157",1161297,94,77,"12-18","Boulder"
"1158",8785807,10,51,"12-18","Boulder"
"1159",8839123,1,69,"12-18","Boulder"
"1160",4191555,57,38,"12-18","Boulder"
"1161",9163755,1,26,"12-18","Boulder"
"1162",7378534,1,56,"12-18","Boulder"
"1163",5980973,57,12,"12-18","Boulder"
"1164",6087310,31,45,"12-18","Boulder"
"1165",7475778,98,40,"12-18","Boulder"
"1166",6223841,113,48,"12-18","Boulder"
"1167",3678410,35,97,"12-18","Boulder"
"1168",1049860,68,44,"12-18","Boulder"
"1169",2460652,93,66,"12-18","Boulder"
"1170",6620073,6,49,"12-18","Boulder"
"1171",7533362,56,44,"12-18","Boulder"
"1172",3249555,52,38,"12-18","Boulder"
"1173",9570659,89,25,"12-18","Boulder"
"1174",3238757,40,60,"12-18","Boulder"
"1175",2423006,62,37,"12-18","Boulder"
"1176",1464683,1,52,"12-18","Boulder"
"1177",6250587,1,40,"12-18","Boulder"
"1178",3020363,1,53,"12-18","Boulder"
"1179",3645824,58,40,"12-18","Boulder"
"1180",8955727,25,32,"12-18","Boulder"
"1181",8603730,19,59,"12-18","Boulder"
"1182",6035666,100,23,"12-18","Boulder"
"1183",7072327,1,52,"12-18","Boulder"
"1184",9248797,22,50,"12-18","Boulder"
"1185",4764612,1,61,"12-18","Boulder"
"1186",5073422,1,26,"12-18","Boulder"
"1187",8998497,9,62,"12-18","Boulder"
"1188",7575709,123,48,"12-18","Boulder"
"1189",2469222,47,72,"12-18","Boulder"
"1190",4754209,1,58,"12-18","Boulder"
"1191",5376116,8,41,"12-18","Boulder"
"1192",9171753,42,72,"12-18","Boulder"
"1193",2597503,1,50,"12-18","Boulder"
"1194",1691510,1,59,"12-18","Boulder"
"1195",5351134,63,62,"12-18","Boulder"
"1196",9811856,42,43,"12-18","Boulder"
"1197",4317713,137,52,"12-18","Boulder"
"1198",3365749,1,50,"12-18","Boulder"
"1199",1874449,1,55,"12-18","Boulder"
"1200",4999399,1,67,"12-18","Boulder"
"1201",9934411,53,38,"12-18","Boulder"
"1202",6852642,31,24,"12-18","Boulder"
"1203",5035415,52,26,"12-18","Boulder"
"1204",1468374,1,46,"12-18","Boulder"
"1205",7916337,38,46,"12-18","Boulder"
"1206",9067151,41,50,"12-18","Boulder"
